CPT_Si_c600_wl;CPT_Si_c600;CPT_InGaAs_c800_wl;CPT_InGaAs_c800;CPT_InGaAs_c1000_wl;CPT_InGaAs_c1000;CPT_InGaAs_c1200_wl;CPT_InGaAs_c1200;CPT_InGaAs_c1400_wl;CPT_InGaAs_c1400;Uni_Si_c600_wl;Uni_Si_c600;Uni_InGaAsi_c700_wl;Uni_InGaAsi_c700;Uni_InGaAsi_c900_wl;Uni_InGaAsi_c900;Uni_InGaAsi_c1100_wl;Uni_InGaAsi_c1100;Uni_InGaAsi_c1300_wl;Uni_InGaAsi_c1300;Fluorimeter_wl;Fluorimeter
116.81571;-9.7234930658358E-23;715.52954;8.53748316640146E-23;915.62085;2.23135455881219E-22;1115.7144;2.6810209990637E-22;1315.8102;2.07914414546853E-22;6.309265799999999444e+02;7.403414329932097582e-01;7.704519500000000107e+02;2.754930356339010955e-01;8.703985199999999622e+02;4.950918587142214555e-01;1.022845699999999965e+03;9.655724949654629352e-01;1.223134299999999939e+03;8.764626764052020347e-01;483;0.98633
118.3601;-1.02798472900813E-22;717.01172;8.83053979906119E-23;917.1015;2.32832600778766E-22;1117.1934;2.74250958054174E-22;1317.2875;2.13730911475326E-22;6.323370899999999892e+02;7.462320538871399789e-01;7.718064100000000280e+02;2.789083639832575234e-01;8.717522199999999657e+02;4.990232048926537822e-01;1.024197799999999916e+03;9.631516039763097226e-01;1.224483999999999924e+03;8.815884239278122259e-01;484;0.98547
119.9045;-2.4740039961863E-22;718.4939;8.76146118799006E-23;918.58209;2.30109623999276E-22;1118.6724;2.67944916449222E-22;1318.7648;2.07683036683182E-22;6.337475699999999961e+02;7.519126273266147908e-01;7.731608400000000074e+02;2.823236051414996783e-01;8.731059099999999944e+02;5.026436343314562016e-01;1.025549800000000005e+03;9.628711794429157811e-01;1.225833599999999933e+03;8.799714644361834592e-01;485;0.98531
121.44888;-2.56053128248524E-22;719.97607;8.99570605120944E-23;920.06268;2.3909349738801E-22;1120.1514;2.73699764733988E-22;1320.2421;2.13783305072125E-22;6.351580300000000534e+02;7.571352268809139474e-01;7.745152600000000120e+02;2.857471604661508957e-01;8.744595699999999852e+02;5.068275511612795325e-01;1.026901900000000069e+03;9.604640346588788624e-01;1.227183199999999943e+03;8.831407360331500200e-01;486;0.98482
122.99327;-6.88342338294314E-23;721.45825;8.75662924621992E-23;921.54327;2.3448108254061E-22;1121.6302;2.65721110504217E-22;1321.7194;2.07412448029024E-22;6.365684700000000475e+02;7.628005786422106249e-01;7.758696499999999787e+02;2.891780776085499660e-01;8.758132100000000264e+02;5.107920492261093237e-01;1.028253899999999931e+03;9.608713640166213210e-01;1.228532799999999952e+03;8.807373883837328332e-01;487;0.98273
124.53765;-1.13478225038225E-22;722.94043;8.92612607084301E-23;923.0238;2.42683121272088E-22;1123.1093;2.70675786408934E-22;1323.1967;2.11038196931353E-22;6.379788899999999785e+02;7.678776746170530298e-01;7.772240100000000211e+02;2.926315245018595856e-01;8.771668300000000045e+02;5.151539455603757478e-01;1.029605800000000045e+03;9.587358985762802766e-01;1.229882399999999961e+03;8.830267264045528197e-01;488;0.98135
126.08204;-2.2176349371332E-22;724.42261;8.67652569427373E-23;924.50439;2.37644204019161E-22;1124.5881;2.63461562968763E-22;1324.674;2.0487131908271E-22;6.393892899999999599e+02;7.726571773200490156e-01;7.785783599999999751e+02;2.947700727421452838e-01;8.785204300000000330e+02;5.191968299848690460e-01;1.030957799999999907e+03;9.581615614766895161e-01;1.231231899999999996e+03;8.759434609487994905e-01;489;0.97901
127.62642;-2.07448969306922E-22;725.90472;8.97025329722384E-23;925.98492;2.43950477547735E-22;1126.0671;2.69594696245474E-22;1326.1511;2.08565384475719E-22;6.407996600000000171e+02;7.780820499100205012e-01;7.799326800000000048e+02;2.969541691019652596e-01;8.798740099999999984e+02;5.237276468696241416e-01;1.032309799999999996e+03;9.548269123268949832e-01;1.232581500000000005e+03;8.756918423719051159e-01;490;0.97595
129.17081;-5.97978729928504E-23;727.38684;8.70733055862989E-23;927.46545;2.41224849098942E-22;1127.546;2.63959812925739E-22;1327.6284;2.03521419604448E-22;6.422100000000000364e+02;7.835392020777911526e-01;7.812869799999999714e+02;2.991695608005248141e-01;8.812275700000000143e+02;5.278700311049639993e-01;1.033661700000000110e+03;9.544951751098088577e-01;1.233931000000000040e+03;8.712000531222314770e-01;491;0.97347
130.71518;-1.15623786695385E-22;728.86896;8.91091859177314E-23;928.94598;2.4856989743456E-22;1129.0249;2.69875361881572E-22;1329.1056;2.0814709627521E-22;6.436203299999999672e+02;7.889011044630171998e-01;7.826412599999999884e+02;3.014070843247279030e-01;8.825811099999999669e+02;5.322771705221222005e-01;1.035013599999999997e+03;9.528371887829153453e-01;1.235280500000000075e+03;8.753594593123076306e-01;492;0.96999
132.25957;-2.08583099376993E-22;730.35107;8.73566386601356E-23;930.42651;2.44101784628399E-22;1130.5038;2.63290489656883E-22;1330.5829;2.02932360325951E-22;6.450306299999999737e+02;7.940235709211855841e-01;7.839955099999999675e+02;3.036346814395946558e-01;8.839346299999999701e+02;5.361155623480041710e-01;1.036365500000000111e+03;9.536392945436147350e-01;1.236629899999999907e+03;8.732290598754708366e-01;493;0.96503
133.80394;-2.84327241233374E-22;731.83319;8.74557569351899E-23;931.90704;2.49269227211162E-22;1131.9827;2.67701224679453E-22;1332.0601;2.05826646504173E-22;6.464409100000000308e+02;7.990090589922234088e-01;7.853497499999999718e+02;3.058321606998535280e-01;8.852881200000000490e+02;5.402064792234075874e-01;1.037717300000000023e+03;9.510869234972971764e-01;1.237979399999999941e+03;8.759419398409129531e-01;494;0.96071
135.34831;-5.82747881947017E-23;733.31531;8.74298317284675E-23;933.38757;2.4563614170789E-22;1133.4615;2.61885297042538E-22;1333.5374;2.01090983386224E-22;6.478511600000000499e+02;8.038141797155875512e-01;7.867039600000000519e+02;3.079723918058880350e-01;8.866415899999999510e+02;5.438386710453386730e-01;1.039069199999999910e+03;9.503929184116451934e-01;1.239328800000000001e+03;8.717947749288096349e-01;495;0.95633
136.89268;-1.42016575086932E-22;734.79736;8.92523150538783E-23;934.86804;2.51658817224695E-22;1134.9404;2.66688471480537E-22;1335.0145;2.0452481935357E-22;6.492613900000000058e+02;8.097924281620576537e-01;7.880581399999999803e+02;3.100496958596815622e-01;8.879950499999999920e+02;5.478037774108283076e-01;1.040421000000000049e+03;9.473402860712529794e-01;1.240678200000000061e+03;8.730324805359885865e-01;496;0.95195
138.43706;-1.90994575550768E-22;736.27948;8.62157608919139E-23;936.34857;2.47616121238519E-22;1136.4193;2.59633581529835E-22;1336.4917;1.98441476511461E-22;6.506716000000000122e+02;8.150227947156725161e-01;7.894123100000000477e+02;3.120529456189791162e-01;8.893484799999999950e+02;5.512918409413416487e-01;1.041772799999999961e+03;9.468823308984637421e-01;1.242027599999999893e+03;8.663563713479113249e-01;497;0.94715
139.98143;-1.89503817016095E-22;737.76154;8.83930713378091E-23;937.82904;2.55152168979351E-22;1137.8981;2.64603908495468E-22;1337.9689;2.03207466557855E-22;6.520817899999999554e+02;8.202208427681163538e-01;7.907664499999999634e+02;3.139978726776879170e-01;8.907018900000000485e+02;5.553708978297523524e-01;1.043124600000000100e+03;9.443097991267687119e-01;1.243376899999999978e+03;8.671161615649272125e-01;498;0.94123
141.5258;-7.11965626623368E-23;739.24359;8.68186069275603E-23;939.30951;2.5047598160693E-22;1139.377;2.58214813813982E-22;1339.446;1.9725660006768E-22;6.534919499999999744e+02;8.255437963051814876e-01;7.921205700000000434e+02;3.158931133545171965e-01;8.920552699999999504e+02;5.594528551108477465e-01;1.044476300000000037e+03;9.445001731445955562e-01;1.244726300000000037e+03;8.646396107883609350e-01;499;0.93438
143.07016;-1.14832558056416E-22;740.72565;8.8880360067736E-23;940.78992;2.57605785009824E-22;1140.8558;2.63319578928079E-22;1340.9232;2.01243078247733E-22;6.549020900000000438e+02;8.307024031125992414e-01;7.934746599999999717e+02;3.177590418074163203e-01;8.934086399999999912e+02;5.643524871826699485e-01;1.045828099999999949e+03;9.420105467661942233e-01;1.246075599999999895e+03;8.701511931042873460e-01;500;0.92805
144.61453;-2.04437017023386E-22;742.2077;8.58832002098347E-23;942.27039;2.53462005718776E-22;1142.3346;2.57428664812823E-22;1342.4003;1.96054674029745E-22;6.563121999999999616e+02;8.359594487610392255e-01;7.948287299999999505e+02;3.196009696227045671e-01;8.947619899999999689e+02;5.695081140344067094e-01;1.047179799999999886e+03;9.415888677439144816e-01;1.247424899999999980e+03;8.693120856523177675e-01;501;0.92276
146.15889;-9.18810764979976E-23;743.68976;9.05432852208723E-23;943.75085;2.60615684856113E-22;1143.8134;2.6115475220836E-22;1343.8774;1.99041002094404E-22;6.577222900000000436e+02;8.406820344069096951e-01;7.961827799999999797e+02;3.214349207175241085e-01;8.961153100000000222e+02;5.763252760125259222e-01;1.048531500000000051e+03;9.386664534042998831e-01;1.248774200000000064e+03;8.738695584532076843e-01;502;0.91846
147.70326;-9.70215322050732E-23;745.17175;8.73296719070069E-23;945.23126;2.55740962948758E-22;1145.2922;2.54828928154079E-22;1345.3545;1.94373651533468E-22;6.591323599999999487e+02;8.461179619229493021e-01;7.975368099999999458e+02;3.232533328341323231e-01;8.974686100000000124e+02;5.843235833107550681e-01;1.049883100000000013e+03;9.393681034536385255e-01;1.250123399999999947e+03;8.693899496877657285e-01;503;0.91373
149.24762;-2.52463206626215E-24;746.65381;8.97542465489594E-23;946.71167;2.61748933905511E-22;1146.771;2.58851139463003E-22;1346.8317;1.94239040263712E-22;6.605424100000000180e+02;8.502806409210845739e-01;7.988908099999999877e+02;3.250584063022596837e-01;8.988218900000000531e+02;5.945126377039395837e-01;1.051234799999999950e+03;9.384870277733123878e-01;1.251472600000000057e+03;8.705572093881865925e-01;504;0.90941
150.79198;-2.2514709222182E-22;748.1358;8.76801170166796E-23;948.19208;2.56821024730419E-22;1148.2498;2.50948657239978E-22;1348.3087;1.87770094265986E-22;6.619524300000000494e+02;8.547583982776270073e-01;8.002448000000000548e+02;3.268425957955455319e-01;9.001751500000000306e+02;6.060044703003979460e-01;1.052586399999999912e+03;9.398238878144524744e-01;1.252821899999999914e+03;8.632547172275948366e-01;505;0.90436
152.33633;-1.35750882050751E-22;749.6178;8.74272767364372E-23;949.67249;2.65432936364229E-22;1149.7285;2.56542532977097E-22;1349.7859;1.90076203445236E-22;6.633624200000000428e+02;8.580484889402060222e-01;8.015987499999999955e+02;3.286149856650837919e-01;9.015283899999999448e+02;6.197057338418204830e-01;1.053938000000000102e+03;9.379635675172464104e-01;1.254171000000000049e+03;8.633453954635044170e-01;506;0.89879
153.88069;-4.0619968741088E-23;751.09979;8.62752304353339E-23;951.15289;2.59184279490266E-22;1151.2073;2.507523236559E-22;1351.2629;1.82988115574838E-22;6.647723999999999478e+02;8.624060855077639864e-01;8.029526899999999614e+02;3.303755315129284220e-01;9.028816100000000233e+02;6.344790846620570468e-01;1.055289600000000064e+03;9.386220491321102255e-01;1.255520199999999932e+03;8.587484867162907820e-01;507;0.89328
155.42503;6.20261264708348E-24;752.58173;8.7703104252658E-23;952.63324;2.6578464216922E-22;1152.686;2.54809094226104E-22;1352.74;1.82472363820975E-22;6.661823500000000422e+02;8.654139024528298973e-01;8.043066000000000031e+02;3.321489339870694613e-01;9.042347999999999502e+02;6.509129157721513792e-01;1.056641200000000026e+03;9.372014566360991061e-01;1.256869300000000067e+03;8.654643947013862526e-01;508;0.88706
156.96939;-2.46967497953612E-22;754.06372;8.5603373716609E-23;954.11365;2.62854992177224E-22;1154.1647;2.49064630412919E-22;1354.217;1.75189347317212E-22;6.675922699999999850e+02;8.701311388884689357e-01;8.056604899999999816e+02;3.339520352113007351e-01;9.055879700000000412e+02;6.676869470739464907e-01;1.057992700000000013e+03;9.387253979271203974e-01;1.258218499999999949e+03;8.652274088485512049e-01;509;0.88027
158.51373;-1.75555222373201E-22;755.54565;8.8161330877922E-23;955.59399;2.69957421043499E-22;1155.6434;2.53509536159047E-22;1355.6941;1.74345996387012E-22;6.690021699999999782e+02;8.743630320295241454e-01;8.070143500000000358e+02;3.358145755912671504e-01;9.069411199999999553e+02;6.856995234023266494e-01;1.059344299999999976e+03;9.376331594092217614e-01;1.259567600000000084e+03;8.721782853649149292e-01;510;0.87388
160.05809;1.0723643870162E-23;757.02765;8.62685533593183E-23;957.07434;2.63736753413837E-22;1157.1222;2.46347081169524E-22;1357.1711;1.67694937433771E-22;6.704120500000000220e+02;8.785958943939826682e-01;8.083681900000000269e+02;3.377506137405056896e-01;9.082942500000000337e+02;7.037911834124804811e-01;1.060695799999999963e+03;9.396858598949043850e-01;1.260916600000000017e+03;8.702699236430464502e-01;511;0.86729
161.60243;-3.71914101819264E-23;758.50958;8.72677450232959E-23;958.55469;2.72058327616192E-22;1158.6008;2.5266310931919E-22;1358.6481;1.6922161468018E-22;6.718219100000000026e+02;8.817452420993843187e-01;8.097220099999999547e+02;3.397819803740836919e-01;9.096473600000000488e+02;7.225658107928937257e-01;1.062047199999999975e+03;9.389892001134209076e-01;1.262265699999999924e+03;8.733895306776777723e-01;512;0.86101
163.14677;-1.96330338892845E-22;759.99152;8.51863763406813E-23;960.03503;2.67610535691761E-22;1160.0796;2.46115022428393E-22;1360.1251;1.61394382927613E-22;6.732317399999999452e+02;8.855034138100201790e-01;8.110758100000000468e+02;3.419032754435727961e-01;9.110004500000000007e+02;7.406615351895413646e-01;1.063398699999999963e+03;9.407292461867707845e-01;1.263614700000000084e+03;8.658881056132364806e-01;513;0.85515
164.69112;-1.30641518114539E-22;761.47345;8.63535564125445E-23;961.51532;2.75041122746256E-22;1161.5582;2.50897982585278E-22;1361.6022;1.61109412891287E-22;6.746415500000000520e+02;8.887022116101592761e-01;8.124295799999999872e+02;3.441111769023040834e-01;9.123535100000000284e+02;7.590018564792646583e-01;1.064750099999999975e+03;9.398442079210487243e-01;1.264963700000000017e+03;8.654648444184409595e-01;514;0.84877
166.23544;-2.08441313309161E-23;762.95532;8.60545747407385E-23;962.99561;2.71434375750572E-22;1163.0369;2.44223614673815E-22;1363.0791;1.5572112819867E-22;6.760513300000000072e+02;8.924166573135602354e-01;8.137833299999999781e+02;3.463829284525321017e-01;9.137065499999999929e+02;7.762757951097386533e-01;1.066101499999999987e+03;9.429793597670234062e-01;1.266312699999999950e+03;8.579034725450240817e-01;515;0.84263
167.77979;-4.5229516930207E-23;764.43726;8.58824227978863E-23;964.47595;2.7581284562234E-22;1164.5155;2.45832570061869E-22;1364.556;1.56029680635193E-22;6.774610900000000129e+02;8.958013215220075320e-01;8.151370600000000195e+02;3.487052900740527650e-01;9.150595700000000079e+02;7.932064077674908509e-01;1.067452900000000000e+03;9.437984546679388798e-01;1.267661700000000110e+03;8.610268882421003855e-01;516;0.8356
169.32411;-2.09680180502298E-22;765.91913;8.48766603110329E-23;965.95624;2.73369323739029E-22;1165.9941;2.40863347541989E-22;1366.0331;1.53669777949753E-22;6.788708199999999806e+02;8.995344350883629492e-01;8.164907600000000230e+02;3.510517261136858469e-01;9.164125699999999597e+02;8.082152261816170080e-01;1.068804300000000012e+03;9.469868259979870029e-01;1.269010600000000068e+03;8.594920069980689359e-01;517;0.82833
170.86845;-1.08596874545647E-22;767.401;8.65769259091998E-23;967.43652;2.81297783269905E-22;1167.4728;2.45886209736901E-22;1367.51;1.58076618251555E-22;6.802805299999999988e+02;9.032295830557017791e-01;8.178444399999999632e+02;3.534205947798832459e-01;9.177655499999999620e+02;8.222004878525616123e-01;1.070155700000000024e+03;9.463976442060700878e-01;1.270359500000000025e+03;8.657398277545009790e-01;518;0.82184
172.41278;2.19981854739181E-23;768.88287;8.50032859192776E-23;968.91675;2.76272502360328E-22;1168.9514;2.396981477547E-22;1368.9869;1.55705553426048E-22;6.816902199999999539e+02;9.073549706704631124e-01;8.191980899999999792e+02;3.558092280827610532e-01;9.191185000000000400e+02;8.336984843515001797e-01;1.071507000000000062e+03;9.484915893205293491e-01;1.271708399999999983e+03;8.644902203208727487e-01;519;0.81564
173.95711;-2.62145334597406E-23;770.36475;8.59352918355725E-23;970.39703;2.84456268086239E-22;1170.4301;2.4324647227435E-22;1370.4639;1.57566476458232E-22;6.830998799999999846e+02;9.104830883793499918e-01;8.205517200000000457e+02;3.582368701848095971e-01;9.204714300000000549e+02;8.438275865648530161e-01;1.072858300000000099e+03;9.480799067047932516e-01;1.273057299999999941e+03;8.708962818494656588e-01;520;0.80932
175.50143;-2.17632633821705E-22;771.84662;8.52774361118586E-23;971.87726;2.78807738790313E-22;1171.9087;2.37627721286509E-22;1371.9408;1.54712753998076E-22;6.845095199999999522e+02;9.138347433935759545e-01;8.219053300000000490e+02;3.607163858175572724e-01;9.218243400000000065e+02;8.515042327876594097e-01;1.074209599999999909e+03;9.509212871786825172e-01;1.274406099999999924e+03;8.662006923048889417e-01;521;0.80304
177.04575;-1.41436282410357E-22;773.32849;8.50904145716172E-23;973.35748;2.86465018824709E-22;1173.3872;2.42273314806581E-22;1373.4177;1.60318250114091E-22;6.859191399999999703e+02;9.175971401200080368e-01;8.232589199999999892e+02;3.632810551011290690e-01;9.231772300000000087e+02;8.582201623753279440e-01;1.075560899999999947e+03;9.513744346524258821e-01;1.275755000000000109e+03;8.661716385778165384e-01;522;0.79627
178.59007;4.92988548168674E-23;774.8103;8.38367330844337E-23;974.83777;2.80351653845474E-22;1174.8658;2.35588134054223E-22;1374.8945;1.58742923102265E-22;6.873287299999999505e+02;9.207939059193390730e-01;8.246124800000000050e+02;3.659460759139191444e-01;9.245300999999999476e+02;8.628505508597239526e-01;1.076912100000000009e+03;9.546181163630247379e-01;1.277103800000000092e+03;8.589432894567088361e-01;523;0.7891
180.13438;4.56263599705867E-23;776.29211;8.60846121947381E-23;976.31793;2.88092224365273E-22;1176.3444;2.38906692948373E-22;1376.3715;1.62348806307684E-22;6.887382900000000063e+02;9.235153524806098968e-01;8.259660199999999577e+02;3.687344141643031925e-01;9.258829399999999623e+02;8.670748734478710418e-01;1.078263300000000072e+03;9.547589489356950176e-01;1.278452600000000075e+03;8.614763512896546072e-01;524;0.7825
181.6787;-1.92761543555785E-22;777.77393;8.25938582337404E-23;977.79816;2.83318609136937E-22;1177.823;2.33700913736861E-22;1377.8484;1.56773367992619E-22;6.901478399999999738e+02;9.269594558699938425e-01;8.273195299999999861e+02;3.716519459962164817e-01;9.272357600000000275e+02;8.698185764891674943e-01;1.079614499999999907e+03;9.573822251541326267e-01;1.279801300000000083e+03;8.577948404991788678e-01;525;0.77623
183.22302;-9.54315841054896E-23;779.25574;8.47909471874929E-23;979.27838;2.88646394653153E-22;1179.3015;2.35041551451644E-22;1379.3252;1.56729741419525E-22;6.915573500000000422e+02;9.309603371317085596e-01;8.286730199999999513e+02;3.747186232268149286e-01;9.285885600000000295e+02;8.725938366528378509e-01;1.080965699999999970e+03;9.567886905485096793e-01;1.281150100000000066e+03;8.632530484623961442e-01;526;0.77074
